job_id,company_name,title,description,location,remote_allowed,formatted_experience_level,formatted_work_type,skills_desc,normalized_salary,application_url
3904953726,DeSimone Consulting Engineering,Deltek Vision/VantagePoint Billing Analyst - Remote Opportunity!,"We have an immediate opportunity for a Billing Analyst to support all DeSimone Practices. This role may be fully remote.This position is classified as salaried, exempt. The salary range for this position is $55,000-$60,000, dependent upon qualifications and location.Analyze/maintain accurate client and project data in Deltek Vantagepoint
• Review and understand client contracts
• Project setup and maintenance
• Prepare timely and accurate client invoices - responsible for approx. 200 invoices, m",United States,True,Entry level,Full-time,Experience3 - 5 year(s): Minimum of 3 years of accounting experience – experience in a legal or professional services firm is preferredEducationHigh School or better.,57500.0,https://recruiting.ultipro.com/DES1005DSCEG/JobBoard/eeee8621-eba1-4a38-8a6f-cf6f23b057d7/Opportunity/OpportunityDetail?opportunityId=15e52608-5ac5-4aef-a0f9-e9f08e2c5eea
3904953952,A Hiring Company,Customer Service Representative - Specialty Paint Division,"We are an automotive Paint, Materials & Equipment Distributor in Decatur with other locations in Springfield, Chicago, Peoria, and Mishawaka, IN. Hyman's Auto Supply is a family business that has been in operation for over 95 years. We are growing in our markets and are looking to add to our talented staff!
 

Compensation details: 16-18 Hourly Wage","Illinois, United States",False,Mid-Senior level,Full-time,"Duties- Receive customer orders via phone and email.- Process orders and order backordered material if needed.- Help any customers with questions or concerns.- Pull/check/box local customer orders for delivery.- Help Stock or check in deliveries.- Deliver orders to local customers.Requirements- High School Diploma or GED- Automotive Collision Industry (Manufacturer, Rep, Jobber, or Body Shop) experience preferred, but not required- Job requires you to stand for extended periods of time*Pay based on Experience*



PIb0651fc655a6-29463-34284644",37440.0,https://www.click2apply.net/66213c3cb5619be0d9475735
3904963697,RECARO Aircraft Seating,Supply Chain Project Manager,"Description:Position Summary:This position represents the Purchasing team in program and customer reviews, and act as a liaison between functional departments. This position will also be responsible for evaluating and assessing new development and customization projects as related to the RECARO Americas Purchasing Strategy. It is also expected that this position will contribute to supply chain optimization, continuous improvement, implementation of best practices, and change management within RE","Fort Worth, TX",False,Mid-Senior level,Full-time,"



PI52c8414ae1e8-29463-33803495",0.0,https://www.click2apply.net/66214071bd8c68d1f72f0f92
3904967780,Texas Air Products,Sales Engineer,"Description: Are you interested in a career opportunity to work with a premier leader in the HVAC industry?
Texas Air Products (TAP) is the leading Manufacturer Representative for premier commercial HVAC and industrial products in Central/South Texas. The company represents the best-in-class manufacturers and has evolved into a one stop shop full-service provider, delivering solutions to all applications in the industry. Our success is our Employees; we have the Best in the business!
Job Summary","Austin, TX",False,Entry level,Full-time,"



PI2db572736d41-29463-32397150",80000.0,https://www.click2apply.net/662143bae9b6e3854bce4cd2
3904996460,Allied World,"Claims Analyst - Reinsurance, North American Reinsurance Claims Group","

Job Summary

To provide claims support and management for the Assumed Reinsurance Claims Unit 

 

Job Responsibilities

· Reviewing incoming documents to verify coverage and to establish case reserves and where necessary Additional Case Reserves (ACRs). Verifying financial information and processing payment requests with reinstatement offset where appropriate.

· Conduct Claim Reviews at the Ceding Company when requested

· Liaise with other departments as required and provide assistance when","Iselin, NJ",False,Entry level,Full-time,"

 

Job Requirements

· 1 to 3 years of multi-line claims experience

· 1 to 2 years of reinsurance claims experience a plus

· College Degree – willing to train as an entry level position

· CPCU and/or other professional designations are a plus

· Ability to multitask, prioritize, and interact with all levels inside and outside of the Company

· Proficient in Microsoft applications including Word, Excel, and Outlook 

· Excellent communication skills and an independent work style

· Strong writing and organizational skills are required

· Willingness to travel as required. 

· Fluent in Spanish is a plus

 

About Fairfax
 Fairfax is a holding company which, through its subsidiaries, is engaged in property and casualty insurance and reinsurance and investment management. 

 

About Allied World
 Allied World Assurance Company Holdings, Ltd, through its subsidiaries, is a global provider of insurance and reinsurance solutions. We operate under the brand Allied World and have supported clients, cedents and trading partners with thoughtful service and meaningful coverages since 2001. We are a subsidiary of Fairfax Financial Holdings Limited, and we benefit from a worldwide network of affiliated entities that allow us to think and respond in non-traditional ways. Our capital base is strong, our solutions anticipate rather than react to changing trends, and our teams are focused on establishing long-term relationships that are mutually beneficial. Learn more about how we can help you manage your risk by visiting: Web: www.awac.com | Facebook: www.facebook.com/alliedworld | LinkedIn: https://www.linkedin.com/company/allied-world 
 
 Our generous benefits package includes: Health and Dental Insurance, 401k plan, and Group Term Life Insurance. Allied World Insurance Company is an Equal Opportunity and Affirmative Action Employer. All qualified applicants will be considered for employment without regard to an individual's race, color, national origin, religion or belief, sex, age, genetic information, marital or civil partnership status, family status, sexual orientation, gender identity, or their protected veteran or disability status. Please visit www.awac.com for further information on Allied World. ",0.0,https://ars2.equest.com/?response_id=4babdca9dc63d0c74e9c54492c35ce25
3904999530,R&R Human Resources Solutions,Supply Chain Associate,"DO YOU LOVE CANDY? ARE YOU PASSIONATE ABOUT SUPPLY CHAIN AND OPERATIONS?Flix Candy is a vibrant division of Imaginings 3, Inc headquartered in Niles, IL. Our mission is to create, develop, manufacture and distribute amazing one-of-a-kind products in the novelty candy space within the global confectionery industry. With over 50 years of experience and a legacy of remarkable success we are dedicated to expanding and evolving our brand. Our innovative and delightful products have made their mark in","Niles, IL",False,Entry level,Full-time,"



PI03df3a38f12b-29463-34203069",0.0,https://www.click2apply.net/66214e49b5619be0d9475c45
3905203603,Atlantica Sustainable Infrastructure Plc,Mechanical Maintenance Supervisor,"Description:Atlantica is a Sustainable Infrastructure company that manages renewable energy and other power and water assets.This position is located in Gila Bend, Arizona at Solana Generating Station. Open to US Residents only.
Mechanical Maintenance Supervisor Job Summary The Mechanical Maintenance Supervisor is responsible for day-to-day maintenance activities conducted at a utility scale solar thermal power plant. This person provides first-line supervision for assigned maintenance personnel","Phoenix, AZ",False,Mid-Senior level,Full-time,"



PIf43f0d0d3b6f-29463-32320530",115000.0,https://www.click2apply.net/66214f0ae9b6e3854bce4f9a
3905215119,PURE Property Management,"Field Support Specialist (Maintenance) - Los Angeles, CA","PURE Property Management is looking for a Field Support Specialist Come join our team!
PURE Property Management offers a comprehensive package of benefits such as: Healthcare coverage, a 401K plan with a 4% instantly vested match, health savings accounts for eligible plans, generous vacation and sick time, dental and vision plans, life, and disability policies, equity compensation and more! 
Pay Range: $26/hr-$27/hrPay Frequency: BiweeklyPosition Hours: 40 Hours/WeekFLSA: Non-ExemptThe Field Sup","Torrance, CA",False,Entry level,Full-time,"



PI495736afbd0b-29462-34284753",55120.0,https://www.click2apply.net/662153c0b5619be0d9475d46
3905234732,Floyd|Snider,Senior Environmental or Civil Engineer (PE),"Description: Floyd|Snider is looking to add a Senior Environmental or Civil Engineer to our collaborative team. We're looking for someone who exemplifies our commitment to technical excellence, environmental responsibility, and customer service.
The primary role will be to accomplish high-profile shoreline and aquatic sediment remediation, habitat restoration, and upland remediation projects throughout the Pacific Northwest. You'll be responsible for managing and overseeing project teams, often ","Seattle, WA",False,Mid-Senior level,Full-time,"



PI48b6bc8ff82d-29463-33810615",0.0,https://www.click2apply.net/66215d1de9b6e3854bce5191
3905236718,"Moody and Associates, Inc.",Senior Civil Engineering Manager,"Description:Senior Engineering Manager - CivilJob DetailsJob TypeFull-timePittsburgh, PADescriptionMoody and Associates, Inc. (Moody) is seeking a senior level civil engineer to be a member of our growing Civil Engineering practice, where we are working to create land development plans for our commercial, institutional, municipal and energy clients. This position would have many responsibilities that include the management and design related to technical activities.Comprehensive benefits package","Erie, PA",False,Mid-Senior level,Full-time,"



PIce6aee40cbaf-29463-34223165",120000.0,https://www.click2apply.net/66216106e9b6e3854bce5297
3905236846,Hope,"TAP Training Coordinator- Springfield, IL","TAP Training Coordinator- Springfield, IL
Job Summary: The Training Coordinator of The Autism Program of Illinois is responsible for all training and education on behalf of The Autism Program of Illinois (TAP), administered by Hope. Position Requirements:  Employee must hold a degree in social services, human relations, or related field. Employee must have advanced knowledge of evidence-based best practices in the diagnosis and treatment of autism. Employee must have extensive knowledge of autis","Illinois, United States",False,Entry level,Full-time,"



PI1e6cc74f603e-29463-34285581",0.0,https://www.click2apply.net/662164cdb5619be0d9475f70
3905251601,A Hiring Company,Senior Microsoft Azure Sentinel Engineer,"Job Summary: We are seeking an experienced and highly skilled Microsoft Azure Sentinel Engineer to join our team. In this role, you will be responsible for designing, implementing, and maintaining the Azure Sentinel security information and event management (SIEM) solution. You will work closely with cross-functional teams to ensure the effective deployment of Azure Sentinel, enabling advanced security monitoring, incident response, and threat hunting capabilities. Primary Responsibilities: Desi","Gaithersburg, MD",False,Mid-Senior level,Full-time,"Qualifications and Requirements: Bachelor's degree in Computer Science, Information Technology, or a related field, or equivalent experience. Minimum of 5 years of experience in cybersecurity, with a strong focus on security information and event management (SIEM) solutions. Extensive hands-on experience with Microsoft Azure Sentinel, including deployment, configuration, and administration. In-depth knowledge of Azure services, such as Azure Monitor, Azure Security Center, and Azure Log Analytics. Proficiency in scripting languages (e.g., PowerShell, Python) and data analytics tools (e.g., Kusto Query Language). Familiarity with security frameworks, standards, and best practices (e.g., NIST, CIS, MITRE ATT&CK). Strong problem-solving, analytical, and troubleshooting skills. Excellent communication and collaboration abilities, with the ability to work effectively in a team environment. Certification in Microsoft Azure (e.g., Azure Security Engineer Associate) or other relevant security certifications is preferred. 



PIec4a2137cf26-29463-34285806",0.0,https://www.click2apply.net/66217363bd8c68d1f72f1ad4
3905251628,TLR Group,Maintenance Supervisor,"Join the winning TEAM with a bright future! TLR Group is PROUD to announce that we have been awarded:
National Apartment Association's Best Places to Work ""Best Places to Work 2021""
Bay Area Apartment Association – Gold Medallion Award for Diversity & Inclusion Initiative Award 2021
Tampa Bay Business Journal's ""Best Places to Work 2021""
Tampa Bay Business Journal's Fast 50 – Fastest Growing Companies 2021 (TLR Ranked 25th)
Tampa Bay Business Journal's Fast 50 – Fastest Growing Companies 2020 (T","Tampa, FL",False,Mid-Senior level,Full-time,"



PI40dec915004c-29463-33464612",0.0,https://www.click2apply.net/66217420b5619be0d9476112
3905251955,Custom Engineering Co.,Maintenance Technician,"Description:
We are seeking an experienced 1st Shift Maintenance Technician. The maintenance technician position is responsible for performing highly diversified duties to install, troubleshoot, repair and maintain production and facility equipment according to safety, predictive and productive maintenance systems and processes to support the achievement of the site's business goals and objectives:Perform highly diversified duties to install and maintain production machines and plant facility's ","Erie, PA",False,Entry level,Full-time,"



PI7297ca0b346b-29463-33558291",0.0,https://www.click2apply.net/6621773ab5619be0d9476399
3905254577,"Westminster Canterbury Lynchburg, Inc.",Registered Medication Aide & CNA,"Westminster Canterbury of Lynchburg, a 5-Star rated Continuing Care Retirement Community in Central VA is seeking a Registered Medication Aide & CNA to join our team! Full-time position available with complete benefits package including Medical, Dental, Vision, Paid Time Off, 403B with match, and more.Perform a variety of resident care tasks in the Memory Support and Assisted Living Unit under the direction of the Administrator.Take and record vital signs and promptly report abnormal resident co",Greater Lynchburg Area,False,Entry level,Full-time,"Valid VA State CNA license is required.Registered Medication Aide license is required.Two to three years of experience working with dementia patient's preferredWestminster Canterbury of Lynchburg is committed to the best practices for infection control; therefore, we require all team members to receive the influenza and COVID-19 vaccines.



PI63841344a5ac-29462-34285871",0.0,https://www.click2apply.net/662174e9b5619be0d9476153
3905254732,Organizational Partners Consulting Group (OP Consulting Group LLC),Oracle Database Administrator,"Oracle Database Administrator  Location: Lansing, MI (Hybrid)  Duration: 1 year with extension possible Hybrid: Will need to be onsite from day 1, two days a week. Candidates must be willing to work overtime as needed. Interview Process: Round 1 will be a virtual interview via MS Teams video. Round 2 may be held in-person. Candidates must be available for an in-person interview. General Summary of Function/Purpose of Position: As a senior Database & Services Administrator, the employee performs ","Lansing, MI",False,Entry level,Contract,"TESTING , INSTALL , RAC , MOBAXTERM , SQL STATEMENTS , TROUBLESHOOTING , RDBMS , ORACLE DATABASE ADMINISTRATOR , OEM , LINUX , AZURE DEVOPS , PCI",0.0,https://opconsultinggroup.oorwin.com/careers/index.html#/job/d3a3c101936b93dbf9eb710e611c2cf58c806137?source=linkedin_paid&postedby=6
3905280579,Colectivo Coffee,2nd Shift Facility Maintenance and Dishwasher,"Description:Title: Facility Maintenance and Dishwasher Department: Troubadour Bakery Reports to: Facility Maintenance and Dishwasher LeadSchedule: Full Time Exempt/Non: Non-Exempt
POSITION SUMMARY The Facility Maintenance and Dishwasher is a hands-on position that is responsible to clean and maintain the dish room and facilities. 
SPECIFIC RESPONSIBILITIESDishwashing Assembly of boxes, trash removal, and maintain towels and aprons in dish area.Understand all federal, state, and local requirement","Milwaukee, WI",False,Entry level,Full-time,"



PI3c0d4af432ea-29463-34265778",0.0,https://www.click2apply.net/66217d09b5619be0d94765f1
3905293818,Citadel Security USA ,Part-Time Security - We Will Train - $15-$20/HR,"Why Join Our Team?
--> Quick Setup for Success: Citadel Security USA provides local training programs and company uniforms, setting you up for success from day one. We'll equip you with the skills and knowledge needed to excel in your role.--> Competitive Pay: Your dedication and contribution will be rewarded with a competitive wage that recognizes your commitment. Refer to the specific job posting for pay information. --> Weekly Paychecks: We understand the importance of timely payments. Rest a","Columbia, MO",False,Entry level,Full-time,"



PIf7456e056b30-29463-33655132",0.0,https://www.click2apply.net/662189b90b9f5d7be4a1d01c
3905293964,Konecranes,"Electrical Engineer - Houston, TX","
Country:  United States
Location:  Houston, TX, United States
Employment type:  Undefined term


At Konecranes, we believe that great customer experience is built on the people behind the Konecranes name. Everything we do, we do with passion and drive. We believe diversity drives business success and is the foundation for our growth. We welcome different backgrounds and skills that enrich our community and we promote a place where we can ALL be ourselves. This is what makes Konecranes a unique ",Greater Houston,False,Entry level,Full-time,"



PIb25b626680d2-29463-33915925",0.0,https://www.click2apply.net/66218bc20b9f5d7be4a1d37e
3905295531,A Hiring Company,Senior Software Support Analyst,"Who We AreCatalis is a leading government Software as a Service (SaaS) and integrated payments provider, powering a wide range of government operations at the municipal, county, state, and federal levels. Our innovative solutions are designed to streamline processes, enhance efficiency, and improve the delivery of government services to the public. At Catalis, we are committed to leveraging technology to make government interactions simpler, faster, and more accessible.
What you Will doWe are cu","La Crosse, WI",True,Mid-Senior level,Full-time,"
What you Will Need to Succeed
· 3+ years' experience in customer facing role and aptitude to learn and teach technical aspects of our software.· Excellent verbal and written communication skills and the ability to work effectively with customers on technical and business issues.· Basic understanding of SQL query writing or ability to learn.· Computer skills using Windows operating systems.· Familiar with hardware, software, and network environments.· Naturally curious problem-solver with tenacious follow through.· Associate degree or advanced training in Business, Computer Science or related field preferred.· Knowledge of assessment services for state and local government, previous assessor experience preferred.
What we Offer· A dynamic and supportive work environment in a mission driven organization· Competitive salary and benefits package, including health, dental, vision insurance· Unlimited PTO (paid time off)· HSA and FSA options· 401(k) plan with matching contributions· Paid parental leave· ABLE matching contributions for the disability community· Employer paid short term and long-term disability insurance and group term life insurance· Financial and legal assistance through our EAP (Employee Assistance Program)· Opportunities for professional development and career advancement· The chance to make a significant impact on the delivery of government services and the lives of citizens.
EEO StatementWe are an equal opportunity employer and value diversity. We are committed to an inclusive environment for all. All candidates will be considered based on qualifications, merit, and business needs without regard to race, color, religion, national origin, age, non-qualifying mental or physical disability, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity or expression, veteran status, or any other characteristic protected by applicable law. 



PI2b271b101b3d-29463-34286330",0.0,https://www.click2apply.net/66218971bd8c68d1f72f1ff0
3905295700,10 Fitness,Personal Trainer,"PLEASE READ THE ENTIRE JOB DESCRIPTION AND EXPECTATIONS BEFORE CONTINUING Personal TrainerJob Description 10 Fitness Personal Trainers are expected to uphold and deliver the 10 Fitness member experience while conducting personal training sessions with clients during one-on-one and/or group sessions. 10 Fitness Personal Trainers should be committed individuals who are patient and resilient. They should be honest, enthusiastic about helping others and have a strong desire to make a difference. All","Conway, AR",False,Mid-Senior level,Full-time,"



PI3a850d6157aa-29463-34109954",0.0,https://www.click2apply.net/66218bb4bd8c68d1f72f2495
3905296119,AAA Life Insurance Company,Email Marketing Specialist,"
Email Marketing Specialist

US-MI-Livonia

Job ID: 2024-1546
Type: Regular Full-Time
# of Openings: 1
Category: Direct Marketing
Livonia

Overview

Operating within the core values and operating principles of the organization, the Email Marketing Specialist will assist in planning email marketing programs. The position will be responsible for the development and implementation of strategic email marketing programs designed to retain and enrich the AAA Life-policyholder relationship. With the he","Livonia, MI",False,Entry level,Full-time,"



PI7235d28c1f32-29462-34171999",0.0,https://www.click2apply.net/6621861ce9b6e3854bce587b
3905296562,Citadel Security USA ,Events Security - Gig-Style Work - Daily/Weekly Pay,"Why Join Our Team?
--> Quick Setup for Success: Citadel Security USA provides local training programs and company uniforms, setting you up for success from day one. We'll equip you with the skills and knowledge needed to excel in your role.--> Competitive Pay: Your dedication and contribution will be rewarded with a competitive wage that recognizes your commitment. Refer to the specific job posting for pay information. --> Weekly Paychecks: We understand the importance of timely payments. Rest a",Des Moines Metropolitan Area,False,Entry level,Full-time,"



PI0a0330ad78c7-29463-33895828",33800.0,https://www.click2apply.net/662189b7b5619be0d94768e3
3905296701,Santa Barbara Auto Group,Automotive Detailer,"Description:At Rancho Santa Margarita Honda, we are growing and seeking an experienced automotive detailer to ensure our clients receive best-in-class customer experience while taking delivery of their new and pre-owned vehicles. Working alongside a team of experienced technicians, you will ensure the paintwork and interiors are finished to our Dealership's high standards. From cleaning and waxing to color-sanding, it is our mission to bring out the best in every vehicle. We offer a positive wor","Orange County, CA",False,Entry level,Full-time,"



PI0aa0545cb638-29463-29482715",0.0,https://www.click2apply.net/66218b9fb5619be0d9476ac4
3905296710,Friends of Youth,"Bilingual Treatment Aide, Foster Care - RTS","GENERAL DESCRIPTIONThe Bilingual Individual Treatment Aide (ITA) assists the Case Managers in providing support services to youth in Foster Care. They will also perform various case management responsibilities, keep case records up to date and perform clerical duties as assigned within the office setting.JOB RESPONSIBILITIESA: Foster Parent and Child SupportProvide foster parent and child support services for children as assigned.Conduct individual assessments related to each youth's life skills",United States,False,Mid-Senior level,Full-time,"



PI8dbcf81f49bf-29462-33983222",0.0,https://www.click2apply.net/66218b9e0b9f5d7be4a1d22f
3905296729,10 Fitness,Personal Trainer,"PLEASE READ THE ENTIRE JOB DESCRIPTION AND EXPECTATIONS BEFORE CONTINUING Personal TrainerJob Description 10 Fitness Personal Trainers are expected to uphold and deliver the 10 Fitness member experience while conducting personal training sessions with clients during one-on-one and/or group sessions. 10 Fitness Personal Trainers should be committed individuals who are patient and resilient. They should be honest, enthusiastic about helping others and have a strong desire to make a difference. All","North Little Rock, AR",False,Mid-Senior level,Full-time,"



PIa20867de8af6-29463-34179104",0.0,https://www.click2apply.net/66218bbae9b6e3854bce5d75
3905297627,Zentech Manufacturing,Manufacturing Engineering Manager,"Zentech is one of the leading and most highly certified U.S. based Electronics Manufacturing Services (EMS) providers in North America. We support original equipment manufacturers (OEMs) of medical devices, aerospace and defense products, and industrial equipment with engineering & manufacturing solutions. These solutions include product design, printed circuit board layout, test development, and manufacturing support through the whole product lifecycle.The products and designs Zentech support a","Richardson, TX",False,Mid-Senior level,Full-time,"



PI4f5070490852-29462-34071675",0.0,https://www.click2apply.net/66218bb6e9b6e3854bce5cd6
3905297632,10 Fitness,Personal Trainer,"PLEASE READ THE ENTIRE JOB DESCRIPTION AND EXPECTATIONS BEFORE CONTINUING Personal TrainerJob Description 10 Fitness Personal Trainers are expected to uphold and deliver the 10 Fitness member experience while conducting personal training sessions with clients during one-on-one and/or group sessions. 10 Fitness Personal Trainers should be committed individuals who are patient and resilient. They should be honest, enthusiastic about helping others and have a strong desire to make a difference. All","North Little Rock, AR",False,Mid-Senior level,Full-time,"



PI2a1632c58d39-29463-34178049",0.0,https://www.click2apply.net/66218bb3bd8c68d1f72f2468
3905297772,LGI Homes,Maintenance Technician,"LGI Homes is seeking a Maintenance Technician in the Hutchins area for our single-family rental business, LGI Living.

A Top 10 Homebuilder and 2022 Top Workplace USA, LGI Homes is one of the nation's fastest growing companies. We are seeking a Maintenance Technician who is self-motivated and looking to grow with a rapidly expanding business.

The Maintenance Technician will support the Leasing Operations for LGI Living through managing maintenance work orders, including communication and schedu","Hutchins, TX",False,Associate,Full-time,HVACapartmentcommercialconstructionelectricalequipmentfacilityhome buildinginspectionjanitorialleasinglightingmaintenancemanagementmechanicalplumbingpropertyreal estaterentrepairresidentialtechnicaltenant,0.0,https://apply.workable.com/j/5839F7CE6F
3905298485,Santa Barbara Auto Group,Automotive Car Wash / Detail_2,"Description:Automotive Car Wash/Detail
Santa Barbara Auto Group represents 8 luxury franchises in Santa Barbara.We are seeking someone to assist in our car wash department to ensure our customer vehicles are cleaned in a professional and timely manner.
We are looking for a person with the following qualifications:
*Bi-lingual in English and Spanish helpful but not required*Ability to multi-task*Ability to interact with multiple department managers*Desire to work in a fast paced, demanding enviro","Santa Barbara, CA",False,Entry level,Full-time,"



PI9a98fa4b3dc3-29463-30993864",0.0,https://www.click2apply.net/66218ba2b5619be0d9476af8
3905299342,Citadel Security USA ,Security Guards - Armed and Unarmed - Will Train - $16-$18/HR + Benefits,"Why Join Our Team?
--> Quick Setup for Success: Citadel Security USA provides local training programs and company uniforms, setting you up for success from day one. We'll equip you with the skills and knowledge needed to excel in your role.--> Competitive Pay: Your dedication and contribution will be rewarded with a competitive wage that recognizes your commitment. Refer to the specific job posting for pay information. --> Weekly Paychecks: We understand the importance of timely payments. Rest a","Columbia, MO",False,Entry level,Full-time,"



PIe87c5f6f2573-29463-33473249",0.0,https://www.click2apply.net/662189bd0b9f5d7be4a1d046
3905300393,Friends of Youth,"Bilingual Treatment Aide, Foster Care - RTS","GENERAL DESCRIPTIONThe Bilingual Individual Treatment Aide (ITA) assists the Case Managers in providing support services to youth in Foster Care. They will also perform various case management responsibilities, keep case records up to date and perform clerical duties as assigned within the office setting.JOB RESPONSIBILITIESA: Foster Parent and Child SupportProvide foster parent and child support services for children as assigned.Conduct individual assessments related to each youth's life skills","Washington, DC",False,Mid-Senior level,Full-time,"



PI7117e9e26cd8-29462-33551702",0.0,https://www.click2apply.net/66218b84bd8c68d1f72f2123
3905301064,Carolina Restoration Services,Construction Specialist Labor - Paint Drywall Carpentry,"

Would you like to learn a Trade with Certifications and Growth opportunities? Are you looking for a great team and company that cares? Apply and Join our Award-Winning Team dedicated to helping others!
Employment type: Full-time Non-exempt
 Hours: 7:30am-4:00pm Monday - Friday (hours may vary) and after-hours as neededBenefits: Excellent benefits package including:Health, Vision, Dental insuranceRetirement plan with company matchPaid time-offPaid holidays  The Construction Specialist is an imp","North Carolina, United States",False,Entry level,Full-time,"



PI94737424a4c6-29462-32945815",0.0,https://www.click2apply.net/66218b90e9b6e3854bce5b0e
3905301082,JTS,Electrical Engineer/Electrical PE,"POSITION: Electrical Engineer STATUS: Full-Time, Exempt ABOUT US: Founded in 2006, Johnson Thermal Systems (JTS) is the largest and leading provider of Power Packaging, Power Distribution Centers, and Industrial Refrigeration Units. We are proud to be American made as all equipment is designed and manufactured by our team located in Caldwell, Idaho. As a company, we value quality service and dedication to ensure every job is done right. We believe great work comes from a strong set of values; yo",Greater Idaho Falls,False,Entry level,Full-time,"



PI2be42c796f84-29463-33210918",0.0,https://www.click2apply.net/66218bb7b5619be0d9476ba2
3905301085,10 Fitness,Personal Trainer,"PLEASE READ THE ENTIRE JOB DESCRIPTION AND EXPECTATIONS BEFORE CONTINUING Personal TrainerJob Description 10 Fitness Personal Trainers are expected to uphold and deliver the 10 Fitness member experience while conducting personal training sessions with clients during one-on-one and/or group sessions. 10 Fitness Personal Trainers should be committed individuals who are patient and resilient. They should be honest, enthusiastic about helping others and have a strong desire to make a difference. All","Springfield, MO",False,Mid-Senior level,Full-time,"



PI2a793dd9a57c-29463-34178069",0.0,https://www.click2apply.net/66218bd3b5619be0d9476d0b
3905305983,UST,Ab Initio ETL Senior Developer,"Role Description

Ab Initio ETL Senior Developer

Lead I - Software Engineering

Who We Are

Born digital, UST transforms lives through the power of technology. We walk alongside our clients and partners, embedding innovation and agility into everything they do. We help them create transformative experiences and human-centered solutions for a better world.

UST is a mission-driven group of over 39,000+ practical problem solvers and creative thinkers in over 30+ countries. Our entrepreneurial tea","Aliso Viejo, CA",True,Mid-Senior level,Full-time,"Abinitio,Unix,SQL",91000.0,https://usource.ripplehire.com/candidate/?token=8YxWjpwDhdL62DFYUIcQ&lang=en&source=USTLINKEDIN&ref=USTLINKEDIN#detail/job/16271
3905310379,UST,Application Security Engineer,"Role Description

Who We Are:

At UST HealthProof, you will join a fast-paced, growing company in our mission to reshape the future of health insurance by significantly reducing administrative costs and building better healthcare experiences for our health plan customers and their members. By creating a modern, cloud-based, Best-In-Class core administration ecosystem, we have made healthcare more affordable and helped our health plans operate more efficiently. Through member and provider touchpo","Aliso Viejo, CA",False,Entry level,Full-time,"Bash Scripts,C + +,Application Security",139000.0,https://usource.ripplehire.com/candidate/?token=8YxWjpwDhdL62DFYUIcQ&lang=en&source=USTLINKEDIN&ref=USTLINKEDIN#detail/job/16932
3905310946,A Hiring Company,Reliability Engineer,"The future. It's on you. You & Golden Aluminum. We are a continuous casting aluminum rolling mill who established operations in 1984 and is located in Fort Lupton Colorado, 35 miles north of downtown Denver. We are the proud owner of a patented casting process that supplies coiled aluminum sheet to the packaging and automotive markets with a broad range of alloys, thicknesses, and coatings. We care about our environment, our people, and our community. We require your exceptional skills to be res","Fort Lupton, CO",False,Entry level,Full-time,"· Bachelor's degree in maintenance, Mechanical, Electrical, Mechatronic Engineering or a related field or equivalent experience. · Proven experience of reliability engineering principles, predictive maintenance techniques, and condition-based monitoring, preferably in metal processing, rolling mill or finishing manufacturing facilities.· Strong knowledge of mechanical systems, hydraulics, pneumatics, and industrial machinery.· Demonstrated leadership skills with the ability to motivate and manage a team effectively.· Ability to read and interpret technical drawings and schematics.· Excellent problem-solving and analytical skills.· Strong communication and teamwork abilities.· A willingness to work extra hours and respond to maintenance emergencies as needed. · Familiarity with industry standards, regulations, and best practices related to aluminum rolling mill operations.· Proficient in using computerized maintenance management systems (CMMS) and other relevant software. 
 Benefits:
 · Competitive Wage and Profit-sharing plan· 401k company match· Medical, dental and vision coverage as well as life and disability insurance· Health Savings Account with company contributions· Tuition and gym membership reimbursement· Much more! 
 Because Golden Aluminum thrives on the power of diversity and is committed to an inclusive environment where every individual can thrive through a sense of belonging, respect, and contribution, we are committed to giving every qualified applicant and employee an equal opportunity. 



PI32a7d063a08b-29463-34222515",0.0,https://www.click2apply.net/66219845b5619be0d9476f40
3905313017,UST,DevOps Engineer,"Role Description

DevOps Engineer

Specialist I - Software Engineering

Who We Are

Born digital, UST transforms lives through the power of technology. We walk alongside our clients and partners, embedding innovation and agility into everything they do. We help them create transformative experiences and human-centered solutions for a better world.

UST is a mission-driven group of over 39,000+ practical problem solvers and creative thinkers in over 30+ countries. Our entrepreneurial teams are em","Cerritos, CA",False,Entry level,Full-time,"Devops,Devops Tools,Agile Software Development",0.0,https://usource.ripplehire.com/candidate/?token=8YxWjpwDhdL62DFYUIcQ&lang=en&source=USTLINKEDIN&ref=USTLINKEDIN#detail/job/16486
3905316034,Rokt,Senior Principal Engineer - Relocation to Australia,"Unlock your inner voice. The one that knows you can do it. The one to listen to more. Unlock that desire you've always had to achieve something bigger. Take the leap. Join a team of diverse individuals who thrive by conquering new frontiers and working in different ways. Learn, grow, and then learn some more in a hyper-growth environment. Develop your voice, your ideas, your ability to help others. People at Rokt aren't inspired by job titles, they are inspired by other people. Unleash all the p","San Francisco, CA",False,Director,Full-time,AdTechMartecheCommercesenior software engineersoftware engineersoftware engineering,290000.0,https://apply.workable.com/j/91EC4C2952?gh_src=34e07a2f3us
